date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,population,positive_test_rate,pct_of_population_tested,pct_of_population_positive,simple_death_rate,inferred_positive,hidden_positive,pct_of_population_inferred_positive,pct_of_population_hidden_positive,positive_test_rate_today,positiveIncrease_last_7,totalTestResultsIncrease_last_7,positive_test_rate_7_day_avg,pct_of_population_hospitalized
2020-03-30,IN,1786.0,9872.0,,,,,,,,,B,3/29/2020 12:59,2020-03-29T12:59:00Z,03/29 08:59,35.0,,2020-03-29 12:59:00+00:00,,,,,,,18,272,1556,11658,11658,1828,11658,3,0,2d7981f2ee7ab6fd897c326ce3bf738e21d83ca6,0,0,0,0,0,,6732219,0.1531995196431635,0.0017316727218766948,0.0002652914291706791,0.01959686450167973,3500.0,1714.0,0.0005198880190914764,0.00025459658992079727,0.1487964989059081,1527.0,9698.0,0.15745514539080221,
2020-03-31,IN,2159.0,11214.0,,,,,,,,,B,3/30/2020 12:59,2020-03-30T12:59:00Z,03/30 08:59,49.0,,2020-03-30 12:59:00+00:00,,,,,,,18,373,1342,13373,13373,1715,13373,14,0,c35e2a361ebb6dc328e737ceeb305c03dc8187d5,0,0,0,0,0,,6732219,0.16144470201151573,0.0019864178512315183,0.00032069663806242785,0.02269569245020843,4900.0,2741.0,0.0007278432267280669,0.00040714658866563907,0.21749271137026238,1794.0,10442.0,0.17180616740088106,
2020-04-01,IN,2565.0,11810.0,,,,,,,,,B,4/1/2020 00:59,2020-04-01T00:59:00Z,03/31 20:59,65.0,,2020-04-01 00:59:00+00:00,,,,,,,18,406,596,14375,14375,1002,14375,16,0,2fd96a29d8899683c38c5f7f167a0c46650cddf9,0,0,0,0,0,,6732219,0.17843478260869566,0.0021352543641257066,0.00038100364827703913,0.025341130604288498,6500.0,3935.0,0.0009655063211698847,0.0005845026728928456,0.405189620758483,2088.0,11019.0,0.1894908793901443,
2020-04-02,IN,3039.0,13246.0,,,,,,,,,B,4/1/2020 23:59,2020-04-01T23:59:00Z,04/01 19:59,78.0,,2020-04-01 23:59:00+00:00,,,,,,,18,474,1436,16285,16285,1910,16285,13,0,76322d3f0f97c545fdd8b9af833d7ff7ccae5960,0,0,0,0,0,,6732219,0.18661344795824378,0.0024189646831156266,0.00045141134000542765,0.02566633761105627,7800.0,4761.0,0.0011586075854038615,0.000707196245398434,0.2481675392670157,2394.0,11634.0,0.20577617328519857,
2020-04-03,IN,3437.0,14398.0,,,,,,,,,B,4/2/2020 23:59,2020-04-02T23:59:00Z,04/02 19:59,102.0,,2020-04-02 23:59:00+00:00,,,,,,,18,398,1152,17835,17835,1550,17835,24,0,0addd6266f29bdfe378802037cbd4458c69076c1,0,0,0,0,0,,6732219,0.19271096159237455,0.0026492008058561375,0.0005105300347478298,0.029677043933663078,10200.0,6763.0,0.0015151022270665883,0.0010045721923187586,0.2567741935483871,2456.0,10899.0,0.22534177447472245,
2020-04-04,IN,3953.0,15847.0,,,,,,,,,B,4/2/2020 23:59,2020-04-02T23:59:00Z,04/02 19:59,116.0,,2020-04-02 23:59:00+00:00,,,,,,,18,516,1449,19800,19800,1965,19800,14,0,fa887f05581392364f4445b51d81b0475504dcf9,0,0,0,0,0,,6732219,0.19964646464646466,0.002941080793717495,0.000587176382705316,0.029344801416645586,11600.0,7647.0,0.001723057434703179,0.0011358810519978629,0.26259541984732826,2721.0,11393.0,0.2388308610550338,
2020-04-05,IN,4411.0,18241.0,,,,,,,,,B,4/4/2020 11:59,2020-04-04T11:59:00Z,04/04 07:59,127.0,,2020-04-04 11:59:00+00:00,,,,,,,18,458,2394,22652,22652,2852,22652,11,0,9f74be923efa9bfc7426391126f63bc6441236c8,0,0,0,0,0,,6732219,0.19472894225675438,0.0033647152595600353,0.0006552074434892864,0.028791657220584903,12700.0,8289.0,0.0018864508121319286,0.0012312433686426422,0.1605890603085554,2897.0,12822.0,0.22593979098424583,
2020-04-06,IN,4944.0,21247.0,,,,924.0,,507.0,,,B,4/6/2020 14:00,2020-04-06T14:00:00Z,04/06 10:00,139.0,,2020-04-06 14:00:00+00:00,,,,,,,18,533,3006,26191,26191,3539,26191,12,0,1fc72b7e37eed99b60923ef5fd28e89604107122,0,0,0,0,0,,6732219,0.18876713374823412,0.0038903963165785307,0.000734378961825217,0.028114886731391585,13900.0,8956.0,0.002064698132963292,0.001330319171138075,0.15060751624752755,3158.0,14533.0,0.2172985618936214,
2020-04-07,IN,5507.0,23257.0,,,,924.0,,507.0,,,B,4/6/2020 23:59,2020-04-06T23:59:00Z,04/06 19:59,173.0,,2020-04-06 23:59:00+00:00,,,,,,,18,563,2010,28764,28764,2573,28764,34,0,d05f31f492b1c0eae07fb77b31d32d2b7dd85af6,0,0,0,0,0,,6732219,0.1914545960228063,0.004272588280327779,0.0008180066631819315,0.03141456328309424,17300.0,11793.0,0.0025697322086521545,0.001751725545470223,0.21881072677808006,3348.0,15391.0,0.21752972516405691,
2020-04-08,IN,5943.0,24926.0,,,,924.0,,507.0,,,B,4/8/2020 02:45,2020-04-08T02:45:00Z,04/07 22:45,203.0,,2020-04-08 02:45:00+00:00,,,,,,,18,436,1669,30869,30869,2105,30869,30,0,b66d94046948daf020c267d5d6a6806991515715,0,0,0,0,0,,6732219,0.19252324338332955,0.0045852637889527955,0.0008827698564173269,0.03415783274440518,20300.0,14357.0,0.003015350510730563,0.002132580654313236,0.20712589073634205,3378.0,16494.0,0.2048017460894871,
2020-04-09,IN,6351.0,25782.0,,,,924.0,,507.0,,,B,4/8/2020 23:59,2020-04-08T23:59:00Z,04/08 19:59,245.0,,2020-04-08 23:59:00+00:00,,,,,,,18,408,856,32133,32133,1264,32133,42,0,55ed1ede06afebc3348c874a6ca732520c340f95,0,0,0,0,0,,6732219,0.19764727849873961,0.0047730176335618315,0.0009433739454999904,0.038576602109903955,24500.0,18149.0,0.0036392161336403347,0.0026958421881403444,0.3227848101265823,3312.0,15848.0,0.20898536092882383,
2020-04-10,IN,6907.0,28133.0,,,,820.0,,497.0,,,B,4/10/2020 10:00,2020-04-10T10:00:00Z,04/10 06:00,300.0,,2020-04-10 10:00:00+00:00,,,,,,,18,556,2351,35040,35040,2907,35040,55,0,ee96ab95b93d689ed3bf4fd7b039afd74e27ff81,0,0,0,0,0,,6732219,0.1971175799086758,0.005204821768275809,0.001025961870818522,0.04343419719125525,30000.0,23093.0,0.0044561830207840835,0.003430221149965561,0.1912624699002408,3470.0,17205.0,0.2016855565242662,
2020-04-11,IN,7435.0,31780.0,,,,820.0,,497.0,,,B,4/10/2020 23:59,2020-04-10T23:59:00Z,04/10 19:59,330.0,,2020-04-10 23:59:00+00:00,,,,,,,18,528,3647,39215,39215,4175,39215,30,0,115c8a71a5d36a2f15923feaff2e1347afcfe201,0,0,0,0,0,,6732219,0.1895958179268137,0.0058249739053349275,0.0011043906919843219,0.04438466711499664,33000.0,25565.0,0.004901801322862492,0.0037974106308781698,0.12646706586826348,3482.0,19415.0,0.17934586659799123,
2020-04-12,IN,7928.0,34561.0,,,,820.0,,497.0,,,B,4/11/2020 11:59,2020-04-11T11:59:00Z,04/11 07:59,343.0,,2020-04-11 11:59:00+00:00,,,,,,,18,493,2781,42489,42489,3274,42489,13,0,5b0a7c8cafcc870b522d6f3e8d7a0c9f43b660dd,0,0,0,0,0,,6732219,0.18658947021582056,0.006311292012336497,0.001177620632959207,0.043264379414732594,34300.0,26372.0,0.005094902587096469,0.003917281954137261,0.15058032987171655,3517.0,19837.0,0.1772949538740737,
2020-04-13,IN,8236.0,36303.0,,,,740.0,,459.0,,,B,4/12/2020 23:59,2020-04-12T23:59:00Z,04/12 19:59,350.0,,2020-04-12 23:59:00+00:00,,,,,,,18,308,1742,44539,44539,2050,44539,7,0,a6624149e09e264ff82f89f63318710606bdb34e,0,0,0,0,0,,6732219,0.184916589954871,0.006615797852090076,0.001223370778639257,0.04249635745507528,35000.0,26764.0,0.0051988801909147635,0.003975509412275507,0.15024390243902438,3292.0,18348.0,0.17942010028340963,
2020-04-14,IN,8527.0,37490.0,,,,721.0,,435.0,,,B,4/14/2020 13:00,2020-04-14T13:00:00Z,04/14 09:00,388.0,,2020-04-14 13:00:00+00:00,,,,,,,18,291,1187,46017,46017,1478,46017,38,0,af20e53d016b6cb0c28edf0799eaab8dfbf17416,0,0,0,0,0,,6732219,0.18530108438185888,0.006835339135580706,0.0012665957539408626,0.045502521402603496,38800.0,30273.0,0.005763330040214081,0.004496734286273218,0.19688768606224627,3020.0,17253.0,0.17504202167738944,
2020-04-15,IN,8955.0,39441.0,,,,737.0,,422.0,,,B,4/14/2020 11:59,2020-04-14T11:59:00Z,04/14 07:59,436.0,,2020-04-14 11:59:00+00:00,,,,,,,18,428,1951,48396,48396,2379,48396,48,0,8398010a4839436ea473c6c686bb7ac9981558c0,0,0,0,0,0,,6732219,0.18503595338457723,0.007188714449128883,0.0013301706317040488,0.048687883863763264,43600.0,34645.0,0.006476319323539534,0.005146148691835485,0.17990752416981926,3012.0,17527.0,0.1718491470302961,
2020-04-16,IN,9542.0,41573.0,,,,696.0,,426.0,,,B,4/15/2020 23:59,2020-04-15T23:59:00Z,04/15 19:59,477.0,,2020-04-15 23:59:00+00:00,,,,,,,18,587,2132,51115,51115,2719,51115,41,0,52461f5b253f06108cf2dfbe0c74da552f816273,0,0,0,0,0,,6732219,0.18667710065538493,0.0075925931702459475,0.0014173632794773907,0.04998952001676797,47700.0,38158.0,0.0070853310030466925,0.005667967723569302,0.2158881941890401,3191.0,18982.0,0.16810662733115583,
2020-04-17,IN,10154.0,44631.0,,,,638.0,,417.0,,,B,4/16/2020 23:59,2020-04-16T23:59:00Z,04/16 19:59,519.0,,2020-04-16 23:59:00+00:00,,,,,,,18,612,3058,54785,54785,3670,54785,42,0,ca86504fcf3a9a87476a14f3a473d1bf20666940,0,0,0,0,0,,6732219,0.18534270329469746,0.008137732893121866,0.001508269413101386,0.05111286192633445,51900.0,41746.0,0.007709196625956464,0.006200927212855078,0.1667574931880109,3247.0,19745.0,0.1644466953659154,
2020-04-18,IN,10641.0,46232.0,,,,663.0,,360.0,,,B,4/17/2020 23:59,2020-04-17T23:59:00Z,04/17 19:59,545.0,,2020-04-17 23:59:00+00:00,,,,,,,18,487,1601,56873,56873,2088,56873,26,0,3286b50616a2a8aa37d868c32cc89fb19b5bad36,0,0,0,0,0,,6732219,0.18710108487331423,0.008447883231368438,0.0015806081174721143,0.05121699088431538,54500.0,43859.0,0.008095399154424417,0.006514791036952304,0.2332375478927203,3206.0,17658.0,0.18156076565862497,
2020-04-19,IN,11210.0,49932.0,,,,649.0,,342.0,,,B,4/18/2020 23:59,2020-04-18T23:59:00Z,04/18 19:59,562.0,,2020-04-18 23:59:00+00:00,,,,,,,18,569,3700,61142,61142,4269,61142,17,0,5e80acacff9a7c410ba7e907d7c29682bac84c56,0,0,0,0,0,,6732219,0.18334369173399628,0.009081998075226014,0.0016651270554329859,0.05013380909901873,56200.0,44990.0,0.008347916192268849,0.0066827891368358636,0.1332864839540876,3282.0,18653.0,0.1759502492896585,
2020-04-20,IN,11686.0,52953.0,,,,669.0,,353.0,,,B,4/19/2020 23:59,2020-04-19T23:59:00Z,04/19 19:59,569.0,,2020-04-19 23:59:00+00:00,,,,,,,18,476,3021,64639,64639,3497,64639,7,0,60532360a1b9a458fbdeca693f390ae1b568cbb6,0,0,0,0,0,,6732219,0.180788687943811,0.009601440476015412,0.0017358318260294265,0.04869074105767585,56900.0,45214.0,0.008451893796087144,0.006716061970057718,0.13611667143265657,3450.0,20100.0,0.17164179104477612,
2020-04-21,IN,12097.0,55167.0,,,,676.0,,368.0,,,B,4/20/2020 23:59,2020-04-20T23:59:00Z,04/20 19:59,630.0,,2020-04-20 23:59:00+00:00,,,,,,,18,411,2214,67264,67264,2625,67264,61,0,d46e877749a778c8d618e2e6446a9301a3f2dc21,0,0,0,0,0,,6732219,0.1798436013320647,0.00999135649033402,0.0017968815334141685,0.05207902785814665,63000.0,50903.0,0.009357984343646574,0.0075611028102324064,0.15657142857142858,3570.0,21247.0,0.16802372099590532,
2020-04-22,IN,12438.0,57032.0,,,,633.0,,334.0,,,B,4/21/2020 23:59,2020-04-21T23:59:00Z,04/21 19:59,661.0,,2020-04-21 23:59:00+00:00,,,,,,,18,341,1865,69470,69470,2206,69470,31,0,1bd874fe7e73e0017d8cb36d204234d7c596bee6,0,0,0,0,0,,6732219,0.17904131279689076,0.010319034481795676,0.0018475334804170808,0.0531435922173983,66100.0,53662.0,0.009818456589127597,0.007970923108710516,0.15457842248413417,3483.0,21074.0,0.16527474613267534,
2020-04-23,IN,13039.0,59001.0,,,,652.0,,333.0,,,B,4/22/2020 23:59,2020-04-22T23:59:00Z,04/22 19:59,706.0,,2020-04-22 23:59:00+00:00,,,,,,,18,601,1969,72040,72040,2570,72040,45,0,2ce27084f53561aba361cc4673385b6e4939d715,0,0,0,0,0,,6732219,0.18099666851749027,0.010700780827242845,0.0019368056802667886,0.05414525653807807,70600.0,57561.0,0.01048688404224521,0.00855007836197842,0.233852140077821,3497.0,20925.0,0.16712066905615292,
2020-04-24,IN,13680.0,61873.0,,,,621.0,,325.0,,,B,4/23/2020 23:59,2020-04-23T23:59:00Z,04/23 19:59,741.0,,2020-04-23 23:59:00+00:00,,,,,,,18,641,2872,75553,75553,3513,75553,35,0,ddf6f37ad6bed27dc9a8ed93db1a786423efe404,0,0,0,0,0,,6732219,0.1810649477849986,0.011222599858976662,0.002032019457477542,0.05416666666666667,74100.0,60420.0,0.011006772061336685,0.008974752603859144,0.18246512951892968,3526.0,20768.0,0.1697804314329738,
2020-04-25,IN,14395.0,65379.0,,1515.0,,598.0,,324.0,,,B,4/24/2020 23:59,2020-04-24T23:59:00Z,04/24 19:59,785.0,,2020-04-24 23:59:00+00:00,,,,,,,18,715,3506,79774,79774,4221,79774,44,0,643624df775760d381d8c4b957ac88b9377fb6db,0,0,0,0,0,,6732219,0.18044726351944243,0.011849584810000981,0.002138225152806229,0.05453282389718652,78500.0,64105.0,0.011660345571051684,0.009522120418245456,0.16939113954039328,3754.0,22901.0,0.16392297279594778,0.0002250372425495962
2020-04-26,IN,15012.0,66696.0,,1446.0,,589.0,,310.0,,,B,4/25/2020 23:59,2020-04-25T23:59:00Z,04/25 19:59,813.0,,2020-04-25 23:59:00+00:00,,,,,,,18,617,1317,81708,81708,1934,81708,28,0,3cfcee9d55f150be29c81e65441fdfed7ec3912d,0,0,0,0,0,,6732219,0.18372741959171685,0.012136860075407528,0.002229873983600355,0.054156674660271784,81300.0,66288.0,0.012076255986324865,0.00984638200272451,0.31902792140641156,3802.0,20566.0,0.18486822911601672,0.0002147880216017928
2020-04-27,IN,15961.0,68515.0,,1493.0,,581.0,,284.0,,,B,4/26/2020 23:59,2020-04-26T23:59:00Z,04/26 19:59,844.0,,2020-04-26 23:59:00+00:00,,,,,,,18,949,1819,84476,84476,2768,84476,31,0,2ae9d113dab0f1c47664407ec73e36e078695107,0,0,0,0,0,,6732219,0.18894123774799942,0.012548017228791874,0.0023708379064911584,0.0528788922999812,84400.0,68439.0,0.012536728231805887,0.010165890325314729,0.34284682080924855,4275.0,19837.0,0.21550637697232444,0.0002217693750010212
2020-04-28,IN,16588.0,70593.0,,1518.0,,546.0,,275.0,,,B,4/27/2020 23:59,2020-04-27T23:59:00Z,04/27 19:59,901.0,,2020-04-27 23:59:00+00:00,,,,,,,18,627,2078,87181,87181,2705,87181,57,0,8bc5737efdc7a12a0a74f11e5e319ae21f954e75,0,0,0,0,0,,6732219,0.1902708158887831,0.012949816397832572,0.0024639721316255456,0.054316373281890526,90100.0,73512.0,0.013383403005754864,0.010919430874129318,0.23179297597042514,4491.0,19917.0,0.2254857659286037,0.0002254828608516746
2020-04-29,IN,17182.0,74368.0,,1484.0,,570.0,,262.0,,,A,4/28/2020 23:59,2020-04-28T23:59:00Z,04/28 19:59,1065.0,,2020-04-28 23:59:00+00:00,,,,,,,18,594,3775,91550,91550,4369,91550,164,0,56d38ff97038bf6eb5630fe6681bf74066e170c1,0,0,0,0,0,,6732219,0.1876788640087384,0.013598785185092761,0.0025522045554370707,0.06198347107438017,106500.0,89318.0,0.015819449723783494,0.013267245168346424,0.1359578850995651,4744.0,22080.0,0.21485507246376812,0.00022043252009478598
2020-04-30,IN,17835.0,77163.0,,1466.0,,549.0,,275.0,,,A+,4/29/2020 23:59,2020-04-29T23:59:00Z,04/29 19:59,1114.0,,2020-04-29 23:59:00+00:00,,,,,,,18,653,2795,94998,94998,3448,94998,49,0,e4c6fb7ab4791adfda6ed5a09cea4e9eebc446c1,0,0,0,0,0,,6732219,0.18774079454304302,0.014110949153614877,0.0026492008058561375,0.062461452200728906,111400.0,93565.0,0.016547292950511563,0.013898092144655426,0.18938515081206497,4796.0,22958.0,0.20890321456572872,0.00021775881028231553
2020-05-01,IN,18630.0,81009.0,,1431.0,,514.0,,257.0,,,A+,4/30/2020 23:59,2020-04-30T23:59:00Z,04/30 19:59,1175.0,,2020-04-30 23:59:00+00:00,,,,,,,18,795,3846,99639,99639,4641,99639,61,0,54f60acc859276a3d47a98e3ce114a56862472fa,0,0,0,0,0,,6732219,0.18697497967663265,0.014800320666930175,0.0027672896559069156,0.0630703166935051,117500.0,98870.0,0.017453383498070994,0.014686093842164077,0.17129928894634777,4950.0,24086.0,0.20551357635140746,0.00021255993009140076
2020-05-02,IN,19295.0,84846.0,,1456.0,,487.0,,244.0,,,A+,5/1/2020 23:59,2020-05-01T23:59:00Z,05/01 19:59,1229.0,,2020-05-01 23:59:00+00:00,,,,,,,18,665,3837,104141,104141,4502,104141,54,0,08bc687a0938494820aebe9227a0e05a14915eb6,0,0,0,0,0,,6732219,0.1852776524135547,0.015469045198915841,0.002866068379534296,0.06369525783881835,122900.0,103605.0,0.018255496441812128,0.01538942806227783,0.14771212794313637,4900.0,24367.0,0.20109164033323756,0.00021627341594205416
2020-05-03,IN,19933.0,88926.0,,1398.0,,476.0,,242.0,,,A+,5/2/2020 23:59,2020-05-02T23:59:00Z,05/02 19:59,1246.0,,2020-05-02 23:59:00+00:00,,,,,,,18,638,4080,108859,108859,4718,108859,17,0,274fa5a78bab92ce0b5bb94e0ed0e02687e0c1db,0,0,0,0,0,,6732219,0.18310842465942181,0.01616985424865115,0.002960836538442971,0.06250940651181458,124600.0,104667.0,0.018508013479656558,0.015547176941213587,0.13522679101314117,4921.0,27151.0,0.18124562631210636,0.00020765812876853828
2020-05-04,IN,20507.0,92790.0,,1449.0,,483.0,,249.0,,,A+,5/3/2020 23:59,2020-05-03T23:59:00Z,05/03 19:59,1264.0,,2020-05-03 23:59:00+00:00,,,,,,,18,574,3864,113297,113297,4438,113297,18,0,39bb62c8e7b78558ecf3320176558ec87a6e8a38,0,0,0,0,0,,6732219,0.1810021448052464,0.016829072256859142,0.003046098173573973,0.06163748963768469,126400.0,105893.0,0.018775384460903603,0.01572928628732963,0.12933753943217666,4546.0,28821.0,0.15773220915304811,0.00021523363990387121
2020-05-05,IN,21033.0,94801.0,,1537.0,,480.0,,272.0,,,A+,5/4/2020 23:59,2020-05-04T23:59:00Z,05/04 19:59,1326.0,,2020-05-04 23:59:00+00:00,,,,,,,18,526,2011,115834,115834,2537,115834,62,0,37e53136d8fb3957fc235100312788937b3aa1bd,0,0,0,0,0,,6732219,0.18157881105720255,0.01720591680098345,0.0031242299158717205,0.06304378833262017,132600.0,111567.0,0.019696328951865648,0.016572099035993926,0.20733149389042177,4445.0,28653.0,0.15513209786060797,0.00022830511009817118
2020-05-06,IN,21870.0,98626.0,,1558.0,,526.0,,281.0,,,A+,5/5/2020 23:59,2020-05-05T23:59:00Z,05/05 19:59,1377.0,,2020-05-05 23:59:00+00:00,,,,,,,18,837,3825,120496,120496,4662,120496,51,0,072c2dad6886a646bff9f6ac73855fb652a0de03,0,0,0,0,0,,6732219,0.18149980082326383,0.017898407642413298,0.0032485574221515967,0.06296296296296296,137700.0,115830.0,0.02045388006539894,0.017205322643247346,0.17953667953667954,4688.0,28946.0,0.161956747046224,0.00023142443821272006
2020-05-07,IN,22503.0,102279.0,,1457.0,,487.0,,228.0,,,A+,5/6/2020 23:59,2020-05-06T23:59:00Z,05/06 19:59,1414.0,,2020-05-06 23:59:00+00:00,,,,,,,18,633,3653,124782,124782,4286,124782,37,0,6acac4a4edf15f8986f14e4a38accd681572699d,0,0,0,0,0,,6732219,0.18033851036207146,0.018535047656649317,0.003342582883890141,0.0628360663022708,141400.0,118897.0,0.021003475971295645,0.017660893087405503,0.147690153989734,4668.0,29784.0,0.15672844480257855,0.0002164219553760803
2020-05-08,IN,23146.0,106982.0,,1379.0,4389.0,481.0,990.0,219.0,,,A+,5/7/2020 23:59,2020-05-07T23:59:00Z,05/07 19:59,1447.0,4389.0,2020-05-07 23:59:00+00:00,,,,,,,18,643,4703,130128,130128,5346,130128,33,4389,80f5c6b44a56db521c341db7444338df402ae2a4,0,0,0,0,0,,6732219,0.17787101930406984,0.01932913947095304,0.0034380937399689465,0.06251620150349953,144700.0,121554.0,0.021493656103581896,0.01805556236361295,0.12027684249906472,4516.0,30489.0,0.14811899373544557,0.0002048358795220417
2020-05-09,IN,23732.0,111954.0,,1361.0,4389.0,458.0,990.0,213.0,,,A+,5/8/2020 23:59,2020-05-08T23:59:00Z,05/08 19:59,1490.0,4389.0,2020-05-08 23:59:00+00:00,,,,,,,18,586,4972,135686,135686,5558,135686,43,0,f0b54218baa3665dd89ffe5bd58ed52fe8900e65,0,0,0,0,0,,6732219,0.1749038220597556,0.020154721645270303,0.003525137848308262,0.06278442609135344,149000.0,125268.0,0.02213237566989428,0.018607237821586017,0.10543360921194675,4437.0,31545.0,0.14065620542082738,0.00020216216970957125
2020-05-10,IN,24126.0,115903.0,,1328.0,4389.0,462.0,990.0,205.0,,,A+,5/9/2020 23:59,2020-05-09T23:59:00Z,05/09 19:59,1508.0,4389.0,2020-05-09 23:59:00+00:00,,,,,,,18,394,3949,140029,140029,4343,140029,18,0,e94d97021a03c19d0c5c9ce75a5cdecb955d745f,0,0,0,0,0,,6732219,0.1722928821886895,0.020799828407245813,0.00358366238531456,0.0625051811323883,150800.0,126674.0,0.022399746651141327,0.018816084265826764,0.09072069997697445,4193.0,31170.0,0.13452037215271093,0.00019726036838670874
2020-05-11,IN,24627.0,122061.0,,1346.0,4389.0,452.0,990.0,213.0,,,A+,5/10/2020 23:59,2020-05-10T23:59:00Z,05/10 19:59,1540.0,4389.0,2020-05-10 23:59:00+00:00,,,,,,,18,501,6158,146688,146688,6659,146688,32,0,00e80c7f853f84bf53eaab09f9a86828a2583775,0,0,0,0,0,,6732219,0.1678869437172775,0.021788952498425853,0.003658080641761654,0.06253299224428473,154000.0,129373.0,0.02287507284002496,0.019216992198263307,0.07523652200030034,4120.0,33391.0,0.12338654128357941,0.0001999340781991792
2020-05-12,IN,25127.0,125383.0,,1283.0,4389.0,472.0,,212.0,,,A+,5/11/2020 23:59,2020-05-11T23:59:00Z,05/11 19:59,1578.0,4389.0,2020-05-11 23:59:00+00:00,,,,,1444.0,134.0,18,500,3322,150510,150510,3822,150510,38,0,016f4ac46b49eb5e69394f729ba5991e2752442a,0,0,0,0,0,,6732219,0.16694571789249885,0.022356670215273745,0.003732350358774722,0.06280097106697974,157800.0,132673.0,0.02343952268932428,0.019707172330549555,0.13082155939298795,4094.0,34676.0,0.11806436728573076,0.00019057609385553264
2020-05-13,IN,25473.0,128610.0,,1336.0,4389.0,481.0,990.0,217.0,,,A+,5/12/2020 23:59,2020-05-12T23:59:00Z,05/12 19:59,1619.0,4389.0,2020-05-12 23:59:00+00:00,,,,,1482.0,137.0,18,346,3227,154083,154083,3573,154083,41,0,3f9195806cc9dcc391ba19650f2d091c566d314b,0,0,0,0,0,,6732219,0.16531998987558655,0.02288740161304913,0.003783745002947765,0.06355749224669258,161900.0,136427.0,0.024048534368831437,0.020264789365883672,0.096837391547719,3603.0,33587.0,0.10727364754220382,0.00019844868385891784
2020-05-14,IN,26053.0,134186.0,,1381.0,4389.0,488.0,990.0,217.0,,,A+,5/13/2020 23:59,2020-05-13T23:59:00Z,05/13 19:59,1646.0,4389.0,2020-05-13 23:59:00+00:00,,,,,1508.0,138.0,18,580,5576,160239,160239,6156,160239,27,0,2c76944164b325f25ab91a1de467f693c01f5659,0,0,0,0,0,,6732219,0.1625883836019945,0.023801810368914024,0.003869897874682924,0.06317890454074387,164600.0,138547.0,0.024449590840702005,0.02057969296601908,0.09421702404158544,3550.0,35457.0,0.1001212736554136,0.00020513295839009397
2020-05-15,IN,26655.0,138793.0,,1294.0,4389.0,492.0,990.0,213.0,,,A+,5/14/2020 23:59,2020-05-14T23:59:00Z,05/14 19:59,1691.0,4389.0,2020-05-14 23:59:00+00:00,,,,,1550.0,138.0,18,602,4607,165448,165448,5209,165448,45,0,9ecc0db0a8577e6162b0a783265358dc9ed43a1d,0,0,0,0,0,,6732219,0.1611080218558097,0.024575552280756165,0.003959318613966658,0.06344025511161133,169100.0,142445.0,0.025118018293819617,0.021158699679852958,0.11556920714148589,3509.0,35320.0,0.09934881087202718,0.00019221002762982012
2020-05-16,IN,27280.0,144078.0,,1274.0,4389.0,426.0,990.0,199.0,,,A+,5/15/2020 23:59,2020-05-15T23:59:00Z,05/15 19:59,1741.0,4389.0,2020-05-15 23:59:00+00:00,,,,,1596.0,145.0,18,625,5285,171358,171358,5910,171358,50,0,2ee9edaa12a07bfb13f8e1f819139dbf74eee79d,0,0,0,0,0,,6732219,0.1591988702015663,0.02545342033585063,0.004052155760232993,0.06381964809384164,174100.0,146820.0,0.025860715463950298,0.021808559703717305,0.10575296108291032,3548.0,35672.0,0.09946176272706884,0.0001892392389492974
2020-05-17,IN,27778.0,149465.0,,1246.0,4389.0,441.0,990.0,205.0,,,A+,5/16/2020 23:59,2020-05-16T23:59:00Z,05/16 19:59,1751.0,4389.0,2020-05-16 23:59:00+00:00,,,,,1607.0,144.0,18,498,5387,177243,177243,5885,177243,10,0,c559aaaca7d628330d6c0872713cc0f54f353b11,0,0,0,0,0,,6732219,0.15672269144620662,0.026327574905094443,0.004126128398378009,0.06303549571603427,175100.0,147322.0,0.026009254897976432,0.021883126499598424,0.08462192013593883,3652.0,37214.0,0.09813511044230666,0.0001850801347965656
2020-05-18,IN,28255.0,155657.0,,1244.0,4389.0,426.0,990.0,212.0,,,A+,5/17/2020 23:59,2020-05-17T23:59:00Z,05/17 19:59,1765.0,4389.0,2020-05-17 23:59:00+00:00,,,,,1621.0,144.0,18,477,6192,183912,183912,6669,183912,14,0,8538e806d06a91f29b664bdb537e58b8b0fd3d63,0,0,0,0,0,,6732219,0.15363325938492323,0.027318184390614744,0.004196981708408476,0.06246682003185277,176500.0,148245.0,0.026217210105613023,0.022020228397204546,0.07152496626180836,3628.0,37224.0,0.09746400171932088,0.0001847830559285133
